# Class blue green red nir swir_1 swir_2 NDVI LAI MNDWI slope
1.000000 354.000000 572.111084 470.111115 2856.111084 1969.555542 1122.888916 0.714717 1.536504 -0.549710 31.919264
1.000000 197.000000 338.777771 348.222229 2103.777832 1388.555542 792.333313 0.715029 1.130227 -0.607680 4.913126
1.000000 211.000000 375.555542 301.666656 2099.000000 1339.444458 751.333313 0.748956 1.200532 -0.562347 0.670615
1.000000 304.666656 527.666687 406.888885 2567.111084 1830.555542 1021.666687 0.726426 1.417479 -0.552876 41.737438
1.000000 279.444458 469.777771 351.222229 2405.888916 1653.333374 947.444458 0.745219 1.378427 -0.557478 47.344913
1.000000 207.000000 377.222229 266.222229 2765.111084 1413.222168 754.000000 0.824189 1.646101 -0.578638 7.581967
1.000000 187.222229 416.222229 258.666656 2843.222168 1801.444458 979.666687 0.832874 1.679722 -0.622141 4.747718
1.000000 84.888885 160.111115 133.333328 1361.444458 1032.222168 591.333313 0.821750 0.845582 -0.729732 18.376526
1.000000 111.444443 268.222229 195.666672 2121.888916 1229.000000 659.888916 0.831135 1.279684 -0.641472 22.227097
1.000000 187.111115 343.666656 322.555542 2913.333252 1408.666626 719.555542 0.800548 1.624752 -0.607690 22.750090
1.000000 118.444443 216.111115 150.777771 1613.444458 1026.444458 571.000000 0.832253 1.016686 -0.656354 21.160591
1.000000 176.666672 315.222229 300.444458 2213.444336 1593.888916 947.111084 0.767716 1.243027 -0.674426 27.701284
1.000000 189.000000 378.222229 287.000000 2248.555664 1519.333374 850.777771 0.773577 1.295340 -0.601402 18.721384
1.000000 202.777771 384.000000 298.555542 2256.444336 1505.111084 838.777771 0.765810 1.294708 -0.593701 7.664834
1.000000 127.222221 293.222229 229.777771 1865.111084 1028.444458 614.222229 0.780621 1.084929 -0.557149 9.432929
1.000000 248.111115 436.777771 364.777771 2222.444336 1701.333374 1014.666687 0.716227 1.219858 -0.591424 14.361834
1.000000 250.000000 406.333344 376.222229 1623.555542 1466.777832 812.666687 0.623678 0.821698 -0.566064 27.081787
1.000000 167.111115 279.222229 200.333328 1993.888916 714.000000 359.555542 0.817271 1.240026 -0.437858 15.727668
1.000000 186.333328 298.000000 235.555557 1956.111084 1019.666687 521.444458 0.782558 1.179464 -0.546784 33.815670
1.000000 333.222229 476.555542 508.222229 1581.666626 1913.111084 1345.777832 0.513638 0.682292 -0.601091 2.861969
1.000000 158.777771 259.888885 195.444443 1904.888916 756.222229 387.333344 0.814161 1.182689 -0.485195 20.378771
1.000000 200.444443 312.555542 247.888885 2039.000000 917.888916 478.111115 0.783386 1.228132 -0.492504 38.990231
1.000000 340.888885 489.444458 539.777771 1920.555542 1788.888916 1210.333374 0.560026 0.871421 -0.570887 2.010554
1.000000 146.444443 272.333344 180.222229 3022.000000 1047.222168 472.111115 0.887322 1.858165 -0.587203 4.361921
1.000000 201.222229 348.777771 297.222229 2241.000000 1009.555542 544.444458 0.765278 1.285414 -0.486042 14.537591
1.000000 232.333328 418.666656 352.666656 2497.222168 1544.555542 837.222229 0.750253 1.386072 -0.573031 7.485347
1.000000 319.222229 506.666656 353.555542 2460.666748 1189.444458 618.444458 0.748816 1.445563 -0.402356 5.360812
1.000000 273.333344 520.444458 373.222229 3142.000000 1180.555542 644.333313 0.788208 1.760696 -0.387548 13.827278
1.000000 183.444443 385.000000 275.444458 3031.888916 796.888916 395.777771 0.832835 1.754285 -0.348025 10.496571
1.000000 413.777771 573.666687 595.333313 1940.666626 2119.111084 1325.000000 0.530524 0.862441 -0.573916 28.354279
1.000000 382.333344 524.333313 497.444458 1810.666626 1750.777832 1183.444458 0.568476 0.877656 -0.539079 18.132355
1.000000 200.666672 368.333344 259.777771 2743.222168 1475.222168 811.888916 0.826923 1.637262 -0.600061 5.833333
1.000000 306.888885 503.222229 542.555542 2498.444336 1855.555542 1129.666626 0.641474 1.194663 -0.575189 6.999949
1.000000 193.444443 381.444458 289.111115 3325.444336 1717.666626 860.555542 0.835363 1.896380 -0.641877 5.723938
1.000000 331.333344 516.666687 536.333313 1728.111084 1964.000000 1276.777832 0.526484 0.746962 -0.583622 3.032567
1.000000 200.444443 374.000000 340.222229 2371.222168 1693.888916 952.444458 0.749021 1.304811 -0.638410 5.255112
1.000000 271.111115 471.444458 352.222229 2935.777832 1352.777832 821.444458 0.786322 1.676677 -0.486112 9.189030
1.000000 319.222229 539.000000 490.444458 2646.000000 2022.222168 1235.333374 0.686219 1.358918 -0.579178 28.683952
1.000000 164.444443 320.111115 232.222229 2788.000000 1577.555542 898.555542 0.846130 1.666202 -0.662185 4.492442
1.000000 180.666672 301.222229 330.888885 1607.333374 1526.777832 968.111084 0.667232 0.823848 -0.673354 15.360294
1.000000 256.222229 484.777771 380.666656 3001.222168 1779.777832 1000.222229 0.775510 1.656159 -0.573113 9.104224
1.000000 218.222229 425.111115 310.888885 2707.000000 1608.444458 873.333313 0.793148 1.556759 -0.581662 27.935877
1.000000 194.222229 389.555542 321.666656 2200.444336 1485.000000 903.555542 0.743199 1.219845 -0.585299 3.698040
1.000000 121.222221 268.888885 173.777771 3383.222168 1544.000000 792.555542 0.902267 2.029212 -0.703426 3.726780
1.000000 355.444458 531.888916 446.777771 2394.666748 1888.777832 1123.666626 0.685893 1.301483 -0.560938 41.140152
1.000000 256.222229 480.666656 503.333344 2372.888916 1925.777832 1351.666626 0.651576 1.137091 -0.602483 6.094833
1.000000 136.222229 406.222229 206.888885 3799.000000 1322.777832 645.777771 0.895219 2.194756 -0.530793 2.337611
1.000000 180.555557 394.000000 314.222229 2476.777832 1681.333374 952.888916 0.777303 1.384122 -0.622304 7.545478
1.000000 213.888885 400.777771 313.000000 2697.000000 1777.111084 992.888916 0.792100 1.544272 -0.632333 13.186550
1.000000 202.444443 451.555542 286.444458 2955.111084 1568.111084 838.222229 0.823116 1.716145 -0.552606 24.733358
1.000000 225.666672 426.111115 360.000000 2821.888916 1623.888916 1002.333313 0.776015 1.554661 -0.587530 1.063452
1.000000 155.333328 330.444458 220.666672 2430.222168 1238.666626 663.222229 0.831744 1.464832 -0.579008 15.944218
1.000000 262.111115 627.777771 392.777771 4506.888672 1793.888916 958.888916 0.839441 2.379474 -0.481579 4.118577
1.000000 334.000000 526.222229 381.777771 2695.111084 1346.666626 761.666687 0.744896 1.532430 -0.452371 6.915846
1.000000 238.777771 432.555542 350.666656 2272.444336 1665.444458 964.777771 0.732609 1.263109 -0.587643 17.687489
1.000000 248.777771 512.444458 445.333344 2610.444336 1561.555542 965.444458 0.703434 1.334504 -0.507021 3.653842
1.000000 208.333328 424.000000 410.111115 2633.444336 1424.333374 835.666687 0.728296 1.367565 -0.541382 5.491443
1.000000 312.555542 549.222229 518.555542 1443.444458 1253.666626 839.888916 0.442237 0.550032 -0.388265 2.124591
1.000000 224.333328 423.777771 287.000000 2640.333252 1581.555542 870.555542 0.802762 1.559224 -0.577330 18.862007
1.000000 282.111115 473.000000 414.111115 2234.111084 1731.888916 1010.000000 0.687427 1.188419 -0.570889 8.486562
1.000000 263.777771 446.666656 351.333344 2543.888916 1644.444458 937.444458 0.757080 1.446765 -0.572761 9.642956
1.000000 217.666672 439.111115 276.555542 2803.222168 1584.111084 848.666687 0.820241 1.662691 -0.565230 13.359811
1.000000 155.777771 289.555542 190.555557 2328.000000 1261.333374 604.333313 0.848971 1.452486 -0.627313 32.707138
1.000000 170.111115 446.111115 246.555557 3231.333252 1471.666626 726.666687 0.857961 1.890373 -0.534987 5.108734
1.000000 157.777771 302.333344 308.777771 1545.888916 1298.222168 823.888916 0.667460 0.798464 -0.622046 11.873402
1.000000 170.111115 292.333344 209.888885 2410.222168 1043.111084 577.000000 0.839133 1.486215 -0.562645 18.762922
1.000000 101.555557 248.000000 159.777771 1848.444458 778.666687 448.333344 0.840284 1.149628 -0.515871 6.420540
1.000000 160.222229 327.333344 214.333328 2762.666748 1049.555542 514.888916 0.855287 1.673366 -0.524700 16.953619
1.000000 144.000000 349.666656 270.333344 1588.666626 1071.333374 662.222229 0.708917 0.864910 -0.508011 4.603872
1.000000 136.111115 427.000000 210.666672 3623.888916 1457.000000 669.222229 0.889795 2.107323 -0.547087 5.595037
1.000000 132.555557 247.000000 202.888885 2422.777832 1077.444458 564.888916 0.845057 1.467296 -0.626891 31.730259
1.000000 251.444443 504.777771 424.555542 2691.777832 1519.222168 861.666687 0.727333 1.417493 -0.501129 12.957165
1.000000 171.222229 367.222229 217.888885 3110.555664 1073.000000 558.777771 0.868441 1.872368 -0.490089 27.185499
1.000000 169.888885 389.111115 192.000000 3149.333252 1300.222168 638.666687 0.883736 1.930800 -0.538918 50.881123
1.000000 78.111115 166.333328 121.666664 1908.111084 982.888916 484.000000 0.879930 1.220836 -0.710514 30.525238
1.000000 183.333328 381.000000 282.777771 2709.111084 1362.222168 701.111084 0.810280 1.559984 -0.565401 24.935440
1.000000 172.888885 347.666656 312.666656 2204.666748 1142.777832 698.111084 0.748159 1.219447 -0.533539 14.872452
1.000000 156.666672 296.444458 154.000000 2681.444336 1013.111084 454.777771 0.891152 1.720759 -0.547325 37.434158
1.000000 119.111115 252.222229 125.000000 2766.000000 951.222229 391.666656 0.913486 1.774000 -0.581153 18.339579
1.000000 126.222221 257.555542 176.000000 3521.111084 1022.444458 422.111115 0.904514 2.099737 -0.597800 51.441040
1.000000 114.666664 296.000000 118.666664 3577.111084 1053.333374 412.444458 0.935761 2.210123 -0.561528 22.206059
1.000000 173.888885 345.666656 182.444443 2721.777832 1075.000000 489.111115 0.874260 1.717340 -0.513450 37.920788
1.000000 67.888885 166.666672 134.000000 2411.222168 993.000000 488.333344 0.892720 1.483363 -0.714563 20.189802
1.000000 238.222229 479.888885 358.000000 2698.111084 1267.333374 716.333313 0.769389 1.502128 -0.453603 18.865385
1.000000 158.777771 324.777771 340.000000 2492.777832 1472.777832 784.222229 0.760013 1.341337 -0.638612 24.168871
1.000000 137.111115 347.111115 183.888885 2851.222168 1167.333374 548.000000 0.879176 1.747352 -0.541846 70.427765
1.000000 112.444443 264.888885 158.777771 2856.777832 993.666687 486.000000 0.892594 1.751573 -0.581562 21.467342
1.000000 149.888885 287.222229 251.111115 1544.000000 1053.666626 647.111084 0.719662 0.862129 -0.571737 12.948757
1.000000 186.111115 342.888885 278.000000 1887.444458 1451.555542 804.555542 0.742767 1.079296 -0.617613 57.455620
1.000000 158.222229 298.777771 286.555542 3051.333252 1368.111084 765.000000 0.827705 1.721050 -0.640846 30.709494
1.000000 147.777771 283.222229 247.555557 1478.111084 1048.333374 651.000000 0.712796 0.820739 -0.574539 17.921587
1.000000 187.888885 316.888885 304.333344 1569.777832 1186.000000 753.555542 0.676938 0.836817 -0.578427 28.330502
1.000000 147.333328 303.888885 270.111115 2533.777832 1170.888916 649.000000 0.807260 1.449534 -0.586412 12.256034
1.000000 296.333344 470.777771 373.444458 3083.666748 1712.666626 928.888916 0.783694 1.752754 -0.569276 9.797377
1.000000 165.444443 356.555542 173.222229 3090.555664 1068.222168 455.555542 0.892599 1.924871 -0.499075 30.071693
1.000000 343.111115 536.666687 448.555542 2733.000000 1486.111084 835.777771 0.717756 1.488831 -0.472842 50.214092
1.000000 243.222229 406.111115 284.111115 3202.777832 1268.333374 585.000000 0.836984 1.899528 -0.514928 36.849060
1.000000 255.666672 417.333344 290.444458 3125.333252 1614.666626 784.444458 0.829288 1.859954 -0.588812 15.854250
1.000000 115.777779 233.444443 218.666672 1853.333374 1342.222168 790.444458 0.792794 1.085181 -0.707404 38.912521
1.000000 168.111115 304.222229 229.000000 1824.777832 963.555542 560.111084 0.776745 1.090567 -0.520320 11.985937
1.000000 152.666672 215.777771 160.111115 2163.666748 847.222229 394.777771 0.861554 1.390609 -0.594462 28.531569
1.000000 172.555557 266.444458 187.666672 2440.888916 1018.000000 463.666656 0.856980 1.541332 -0.585373 24.901903
1.000000 195.888885 283.555542 278.444458 2110.333252 1169.444458 596.444458 0.763807 1.224175 -0.610783 12.065093
1.000000 158.333328 358.000000 202.555557 3385.333252 1058.000000 406.000000 0.887251 2.025962 -0.496316 75.648102
1.000000 244.111115 443.333344 374.555542 2603.888916 1406.333374 724.111084 0.747799 1.430587 -0.521685 6.454520
1.000000 283.333344 459.111115 435.000000 2447.333252 1260.333374 767.555542 0.696285 1.287461 -0.467713 20.323374
1.000000 184.000000 394.222229 244.666672 2812.888916 1241.000000 562.222229 0.839922 1.682512 -0.517944 3.173239
1.000000 210.555557 375.222229 333.555542 1927.000000 1537.666626 902.888916 0.695998 1.042359 -0.607945 15.300785
1.000000 157.333328 319.111115 243.666672 2574.111084 1470.888916 829.777771 0.826543 1.520944 -0.642671 3.710061
1.000000 217.444443 511.000000 377.666656 3271.777832 2004.222168 1076.666626 0.792678 1.762916 -0.594121 26.258377
1.000000 190.444443 421.444458 256.333344 3163.222168 1361.777832 687.444458 0.849568 1.861860 -0.527247 10.730371
1.000000 99.777779 178.777771 150.777771 2180.222168 960.888916 478.000000 0.871125 1.368442 -0.687081 6.933226
1.000000 139.000000 317.666656 158.666672 3384.666748 1111.666626 468.888885 0.910498 2.076570 -0.556120 11.356964
1.000000 297.666656 503.888885 394.333344 3184.888916 1677.888916 931.555542 0.778236 1.775065 -0.538014 7.933493
1.000000 130.555557 337.777771 235.555557 2709.777832 1222.444458 662.444458 0.836444 1.578534 -0.567668 20.588192
1.000000 306.000000 516.222229 514.555542 2381.777832 2006.111084 1240.333374 0.643998 1.163874 -0.590780 3.683361
1.000000 91.666664 206.444443 120.222221 2327.000000 935.111084 426.444458 0.902069 1.493354 -0.639534 30.934519
1.000000 168.666672 329.555542 206.222229 3328.000000 977.333313 402.888885 0.883137 2.001542 -0.497156 32.093548
1.000000 276.888885 578.888916 476.444458 3256.888916 1932.111084 1007.222229 0.744759 1.673333 -0.539081 2.131990
1.000000 196.666672 412.666656 286.777771 3703.444336 1350.444458 753.888916 0.854520 2.092405 -0.532603 30.509932
1.000000 112.222221 310.000000 197.777771 3315.000000 1118.666626 576.666687 0.887243 1.941757 -0.566984 3.969182
1.000000 218.000000 343.333344 209.333328 2688.666748 1175.000000 538.666687 0.855405 1.696027 -0.550162 105.064850
1.000000 160.777771 365.333344 263.666656 2589.222168 1403.222168 745.888916 0.813560 1.500462 -0.587213 3.726780
1.000000 194.222229 390.777771 322.444458 2499.111084 1288.888916 771.777771 0.774432 1.397442 -0.537839 27.144161
1.000000 158.111115 305.000000 170.444443 2734.666748 987.111084 430.222229 0.881814 1.723834 -0.528368 19.169365
1.000000 177.000000 340.000000 197.777771 2883.222168 1257.333374 607.222229 0.871666 1.785598 -0.575554 13.167295
1.000000 220.111115 376.000000 216.111115 3000.111084 1184.888916 543.888916 0.865155 1.870736 -0.518290 61.201607
1.000000 238.777771 471.555542 237.888885 4189.888672 1568.333374 676.222229 0.892772 2.463144 -0.538841 72.990150
1.000000 150.000000 316.111115 224.333328 2824.333252 1018.444458 475.888885 0.851354 1.683835 -0.526632 20.883274
1.000000 190.666672 354.444458 238.555557 2645.888916 1202.333374 589.444458 0.834431 1.600780 -0.545889 7.237462
1.000000 184.777771 374.888885 280.555542 2131.777832 1406.333374 750.000000 0.767412 1.229164 -0.579054 5.012105
1.000000 136.444443 269.333344 177.111115 2573.222168 874.777771 391.333344 0.870899 1.598683 -0.529582 17.451473
1.000000 138.444443 360.555542 201.666672 3305.555664 1294.111084 626.888916 0.884332 1.963309 -0.564150 7.319857
1.000000 195.555557 390.333344 238.555557 2822.333252 878.111084 436.111115 0.843839 1.708881 -0.383669 15.866194
1.000000 165.666672 369.111115 196.333328 3148.000000 1085.333374 482.222229 0.879175 1.913176 -0.492666 20.493002
1.000000 86.333336 161.222229 113.777779 1990.333374 749.666687 347.222229 0.891857 1.293446 -0.646031 20.771469
1.000000 287.555542 401.000000 414.444458 2162.000000 1476.666626 856.111084 0.676749 1.145273 -0.572954 55.213306
1.000000 163.888885 393.222229 214.888885 3057.111084 1446.555542 799.000000 0.868070 1.835906 -0.573915 15.804958
1.000000 226.111115 396.888885 280.111115 2792.000000 1461.444458 747.888916 0.818059 1.658516 -0.573683 28.189680
1.000000 188.000000 334.333344 242.777771 2173.777832 849.000000 437.333344 0.799467 1.307954 -0.436179 21.548479
1.000000 214.222229 514.111084 284.444458 3738.777832 1619.555542 747.888916 0.857821 2.118622 -0.524168 28.225899
1.000000 205.555557 431.111115 232.222229 3312.222168 1417.777832 643.000000 0.868704 1.996280 -0.533921 13.921983
1.000000 135.777771 260.222229 180.000000 2213.000000 845.000000 417.888885 0.849672 1.379224 -0.529407 13.424401
1.000000 189.444443 361.000000 237.333328 3368.222168 1589.000000 799.111084 0.868105 1.998090 -0.629574 36.002075
1.000000 178.666672 369.666656 226.666672 3609.444336 1414.444458 677.888916 0.879770 2.120282 -0.584766 54.444798
1.000000 184.111115 357.666656 230.444443 2551.000000 1071.222168 499.222229 0.834088 1.552919 -0.499586 41.908806
1.000000 176.555557 352.666656 219.888885 3126.111084 1335.000000 623.333313 0.868417 1.882987 -0.581940 17.072897
1.000000 144.222229 259.000000 176.777771 2473.000000 971.888916 479.000000 0.864765 1.542028 -0.579300 17.297234
1.000000 201.222229 383.555542 205.111115 3301.111084 1272.222168 562.222229 0.881201 2.020671 -0.539252 66.651215
1.000000 173.333328 286.000000 284.888885 2246.666748 1341.111084 685.222229 0.779645 1.281315 -0.654733 42.709412
1.000000 124.666664 191.333328 137.666672 1803.111084 891.777771 450.111115 0.858547 1.168546 -0.647509 80.771851
1.000000 183.777771 317.000000 239.222229 2110.222168 950.222229 492.333344 0.796448 1.270199 -0.501936 18.503004
1.000000 115.666664 211.444443 179.555557 2230.444336 929.000000 444.666656 0.849899 1.372518 -0.629386 47.792896
1.000000 200.333328 339.777771 251.333328 2677.111084 1309.000000 685.111084 0.825303 1.608276 -0.587708 8.307137
1.000000 208.666672 336.333344 273.000000 2577.888916 1371.888916 747.888916 0.808061 1.529175 -0.606304 3.173239
1.000000 150.000000 318.666656 228.000000 2286.555664 1006.666687 545.888916 0.818421 1.365846 -0.518673 18.800419
1.000000 177.888885 339.666656 237.000000 2368.555664 888.444458 439.444458 0.817908 1.429450 -0.446649 5.786701
1.000000 154.888885 303.000000 245.666672 1797.111084 1056.777832 649.222229 0.763540 1.039236 -0.558363 19.537987
1.000000 162.444443 350.333344 228.555557 2152.222168 1107.222168 639.333313 0.810318 1.291967 -0.525040 19.667889
1.000000 92.333336 235.777771 167.000000 1886.111084 984.666687 530.666687 0.837550 1.153709 -0.616315 16.038544
1.000000 466.000000 667.222229 707.666687 2190.444336 2002.000000 1486.111084 0.509064 0.914606 -0.503078 3.304116
1.000000 207.222229 385.111115 414.777771 2794.222168 1662.777832 968.555542 0.740239 1.445151 -0.621452 42.319839
1.000000 334.888885 524.000000 494.111115 2605.222168 1317.111084 885.888916 0.680623 1.342956 -0.431090 2.178170
1.000000 240.888885 389.777771 504.111115 1855.333374 1594.000000 1095.555542 0.572366 0.816813 -0.606978 48.963562
1.000000 530.555542 711.000000 833.888916 2008.888916 2365.888916 1781.555542 0.420440 0.698309 -0.543274 2.073178
1.000000 255.777771 425.444458 478.555542 2460.666748 1698.333374 1105.666626 0.670834 1.215948 -0.599477 42.245972
1.000000 205.666672 397.333344 444.444458 2743.111084 1522.888916 836.555542 0.721310 1.380581 -0.586803 27.898760
1.000000 221.111115 347.666656 324.333344 1851.888916 979.444458 537.666687 0.702078 1.020156 -0.475876 3.631764
1.000000 113.666664 335.222229 212.777771 2455.222168 1090.444458 597.666687 0.840560 1.455650 -0.528992 14.918760
1.000000 157.222229 273.666656 218.111115 1784.888916 926.111084 469.444458 0.782477 1.071349 -0.543557 1.642087
1.000000 338.333344 462.000000 454.555542 2055.444336 1352.222168 812.777771 0.640089 1.064313 -0.493062 7.332430
1.000000 255.111115 427.222229 357.222229 2467.888916 1066.444458 572.000000 0.747173 1.385427 -0.427846 4.786863
1.000000 155.666672 329.444458 259.222229 1837.222168 1281.666626 748.000000 0.751809 1.047969 -0.591691 25.976223
1.000000 302.333344 441.333344 394.333344 2096.444336 1233.111084 745.888916 0.684946 1.144321 -0.473535 8.364997
1.000000 273.666656 455.333344 502.111115 1645.777832 1538.777832 1063.222168 0.533069 0.702491 -0.543560 4.259504
1.000000 306.777771 513.555542 464.444458 2446.333252 1891.111084 1078.333374 0.678971 1.265720 -0.572905 38.445271
1.000000 144.111115 347.333344 233.444443 2473.000000 1324.444458 775.666687 0.827366 1.464959 -0.584595 18.817753
1.000000 161.888885 325.444458 205.222229 2125.000000 879.888916 499.666656 0.823637 1.311930 -0.459301 20.269325
1.000000 215.888885 502.555542 315.222229 4027.444336 1645.666626 819.000000 0.853825 2.213991 -0.534252 3.639579
1.000000 250.444443 475.111115 406.777771 2394.555664 1632.555542 944.111084 0.709925 1.268813 -0.548394 10.774218
1.000000 306.333344 600.888916 453.666656 2528.222168 1645.000000 915.444458 0.697463 1.325933 -0.468737 5.432669
1.000000 164.555557 351.666656 237.666672 2585.444336 1127.333374 621.000000 0.833587 1.542478 -0.529105 5.868523
1.000000 162.111115 335.555542 330.666656 1635.777832 1224.000000 783.555542 0.663735 0.833715 -0.569771 3.438673
1.000000 234.000000 439.222229 413.888885 1929.111084 1472.666626 927.000000 0.648330 0.965282 -0.540860 32.905964
1.000000 291.333344 665.666687 425.555542 3925.333252 1991.888916 986.444458 0.806136 2.086912 -0.506082 5.270463
1.000000 143.555557 367.333344 217.111115 2980.555664 1472.222168 781.000000 0.864094 1.773581 -0.600789 13.030193
1.000000 294.777771 498.111115 483.555542 1652.000000 1506.333374 1084.333374 0.548961 0.737046 -0.504042 2.915808
1.000000 282.000000 463.777771 459.666656 2131.777832 1434.333374 941.333313 0.644788 1.064576 -0.514640 8.134981
1.000000 97.777779 243.222229 208.000000 2908.666748 1272.333374 621.000000 0.866628 1.700233 -0.679671 29.077187
1.000000 142.000000 330.333344 197.666672 2874.333252 1099.222168 576.888916 0.871588 1.743873 -0.539145 9.747540
1.000000 178.444443 314.333344 219.666672 2499.333252 1170.888916 658.444458 0.837704 1.532763 -0.576738 14.744129
1.000000 259.888885 460.555542 408.333344 2119.111084 1511.000000 904.444458 0.683110 1.108783 -0.537317 8.163081
1.000000 117.666664 301.000000 196.666672 1443.888916 1049.777832 629.777771 0.760227 0.841801 -0.553236 49.035843
1.000000 321.000000 551.666687 513.777771 2165.333252 1639.000000 1185.222168 0.614183 1.043735 -0.495924 10.916140
1.000000 95.666664 212.888885 200.555557 2287.000000 1129.666626 572.000000 0.835386 1.353574 -0.683126 24.965523
1.000000 172.000000 314.777771 356.222229 2023.555542 1451.333374 913.000000 0.699519 1.050533 -0.644563 44.787308
1.000000 218.222229 392.111115 463.333344 2398.111084 1639.444458 1064.000000 0.677207 1.174329 -0.615298 37.264214
1.000000 241.555557 436.111115 467.888885 2559.111084 1773.111084 1154.444458 0.690700 1.276759 -0.606197 60.472954
1.000000 196.888885 362.000000 433.444458 2052.888916 1649.111084 1081.777832 0.648115 0.991610 -0.640796 39.502121
1.000000 181.666672 360.222229 357.888885 1897.555542 1600.888916 994.555542 0.681127 0.977322 -0.632335 23.548195
1.000000 167.000000 322.444458 350.888885 2119.666748 1397.444458 895.444458 0.716882 1.115049 -0.626211 37.198837
1.000000 307.333344 494.000000 447.666656 2694.777832 1488.333374 1119.888916 0.711295 1.435557 -0.500718 8.959468
1.000000 260.000000 456.444458 429.333344 2307.555664 1518.888916 971.333313 0.686085 1.194337 -0.537145 13.169391
1.000000 261.111115 374.111115 260.666656 3157.666748 1198.666626 556.333313 0.847411 1.934943 -0.524273 38.820557
1.000000 258.333344 391.555542 264.555542 2425.333252 963.222229 468.000000 0.803163 1.499760 -0.422586 51.057564
1.000000 358.222229 572.222229 447.111115 2267.555664 1471.444458 832.888916 0.669794 1.223828 -0.439586 60.952785
1.000000 451.000000 754.888916 628.666687 2681.777832 1898.555542 1157.777832 0.618827 1.300793 -0.431097 55.582840
1.000000 196.000000 404.333344 300.555542 2465.555664 1419.222168 849.000000 0.780058 1.411246 -0.556347 28.018854
1.000000 196.666672 456.222229 284.888885 2054.555664 1285.111084 712.555542 0.755188 1.183032 -0.476308 55.927383
1.000000 201.111115 423.888885 320.777771 2347.111084 1539.888916 830.666687 0.758697 1.317322 -0.568322 33.846054
1.000000 363.333344 623.222229 628.888916 2586.888916 2218.555664 1432.222168 0.608546 1.179704 -0.561071 42.918587
1.000000 50.333332 150.111115 95.666664 3326.777832 905.666687 372.777771 0.944101 2.038649 -0.716316 4.415499
1.000000 184.777771 311.888885 213.222229 2451.888916 987.333313 453.444458 0.839974 1.522139 -0.519540 39.904400
1.000000 283.222229 527.555542 374.111115 2948.777832 1628.111084 807.333313 0.774183 1.661795 -0.510476 42.889378
1.000000 221.888885 396.777771 250.555557 3209.000000 1207.000000 610.888916 0.854810 1.932033 -0.504889 46.155853
1.000000 305.666656 566.111084 365.444458 3192.333252 1430.555542 726.222229 0.793899 1.833531 -0.432955 60.100174
1.000000 399.777771 630.777771 576.000000 2130.333252 1843.000000 1253.666626 0.573087 0.997402 -0.490045 63.325108
1.000000 317.000000 474.333344 424.111115 2788.222168 1642.333374 1010.333313 0.733814 1.531422 -0.553407 14.726505
1.000000 610.222229 817.000000 929.333313 1968.111084 2381.000000 1823.555542 0.357136 0.606736 -0.489986 35.883648
1.000000 282.555542 484.222229 420.888885 2015.888916 1647.666626 1031.444458 0.654529 1.043328 -0.545910 32.510384
1.000000 211.333328 424.888885 273.333344 3084.666748 1285.555542 608.111084 0.837013 1.816970 -0.503381 40.017361
1.000000 295.888885 520.666687 404.888885 3360.555664 1573.888916 872.111084 0.784668 1.852129 -0.502845 2.158880
1.000000 228.222229 384.222229 344.888885 1756.222168 1305.111084 817.777771 0.675312 0.936067 -0.547803 29.631613
1.000000 210.666672 365.444458 270.555542 2335.000000 1196.777832 615.666687 0.794139 1.390103 -0.533830 28.333540
1.000000 200.888885 314.555542 219.555557 1966.333374 862.222229 442.888885 0.799174 1.223504 -0.465437 45.610863
1.000000 426.555542 594.111084 587.666687 2565.222168 1790.333374 1048.777832 0.626979 1.267833 -0.502141 34.923901
1.000000 194.444443 321.333344 274.333344 2824.555664 1198.888916 522.222229 0.822769 1.654348 -0.577129 17.162739
1.000000 284.444458 400.111115 305.888885 2048.000000 1365.000000 789.111084 0.739610 1.221838 -0.546905 58.429260
1.000000 307.666656 438.444458 390.555542 2449.222168 1562.000000 869.555542 0.724773 1.372899 -0.562137 26.501015
1.000000 172.666672 241.444443 158.111115 2379.888916 868.888916 377.333344 0.875226 1.549589 -0.565018 25.385506
1.000000 275.333344 405.000000 350.444458 2977.555664 1478.555542 748.555542 0.789029 1.707258 -0.570320 42.253529
1.000000 231.333328 369.777771 276.666656 2213.111084 1271.777832 686.555542 0.777553 1.323790 -0.549468 11.785113
1.000000 293.666656 578.222229 357.000000 3273.000000 1469.888916 732.777771 0.803371 1.878273 -0.435239 40.829082
1.000000 134.777771 339.555542 278.888885 2713.333252 1329.222168 771.000000 0.813662 1.528495 -0.592691 4.038408
1.000000 186.111115 353.444458 381.777771 2849.111084 1532.555542 838.666687 0.762960 1.505159 -0.625359 43.170425
1.000000 179.222229 332.222229 290.777771 1800.333374 1295.333374 758.111084 0.719992 1.000575 -0.591702 27.624001
1.000000 295.000000 558.111084 459.666656 2797.777832 1893.000000 1115.111084 0.716880 1.466200 -0.544673 35.413399
1.000000 436.777771 681.000000 705.444458 2265.333252 2189.111084 1525.333374 0.524725 0.949523 -0.526170 31.296871
1.000000 294.333344 497.111115 421.444458 2073.222168 1693.555542 1074.444458 0.662089 1.087354 -0.546188 22.239599
1.000000 428.444458 609.444458 513.555542 2059.333252 1670.555542 1082.666626 0.599846 1.052789 -0.465486 59.085598
